12:11 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:03 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:03 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:03 a. m. --- humedad: 7.666667 , humedad Relativa: 8 , Temperatura: 5.333333 , luminosidad: 28.8
04:03 a. m. --- humedad: 7.666667 , humedad Relativa: 8 , Temperatura: 5.333333 , luminosidad: 28.8
04:03 a. m. --- humedad: 13.33333 , humedad Relativa: 5.666667 , Temperatura: 8.666667 , luminosidad: 24.48
04:03 a. m. --- humedad: 13.33333 , humedad Relativa: 5.666667 , Temperatura: 8.666667 , luminosidad: 24.48
04:03 a. m. --- humedad: 13.33333 , humedad Relativa: 5.666667 , Temperatura: 8.666667 , luminosidad: 24.48
04:03 a. m. --- humedad: 5.333333 , humedad Relativa: 3 , Temperatura: 11.33333 , luminosidad: 33.84
04:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:05 a. m. --- humedad: 11.33333 , humedad Relativa: 4.333333 , Temperatura: 11.66667 , luminosidad: 45.36
04:05 a. m. --- humedad: 11.33333 , humedad Relativa: 4.333333 , Temperatura: 11.66667 , luminosidad: 45.36
04:05 a. m. --- humedad: 5.666667 , humedad Relativa: 8 , Temperatura: 3.666667 , luminosidad: 25.2
04:05 a. m. --- humedad: 5.666667 , humedad Relativa: 8 , Temperatura: 3.666667 , luminosidad: 25.2
04:05 a. m. --- humedad: 5.666667 , humedad Relativa: 8 , Temperatura: 3.666667 , luminosidad: 25.2
04:05 a. m. --- humedad: 12.66667 , humedad Relativa: 14 , Temperatura: 7 , luminosidad: 41.04
04:05 a. m. --- humedad: 12.66667 , humedad Relativa: 14 , Temperatura: 7 , luminosidad: 41.04
04:05 a. m. --- humedad: 11 , humedad Relativa: 8 , Temperatura: 9 , luminosidad: 38.16
04:05 a. m. --- humedad: 11 , humedad Relativa: 8 , Temperatura: 9 , luminosidad: 38.16
04:05 a. m. --- humedad: 11 , humedad Relativa: 8 , Temperatura: 9 , luminosidad: 38.16
04:05 a. m. --- humedad: 9.666667 , humedad Relativa: 16 , Temperatura: 12 , luminosidad: 41.76
04:05 a. m. --- humedad: 9.666667 , humedad Relativa: 16 , Temperatura: 12 , luminosidad: 41.76
04:05 a. m. --- humedad: 13 , humedad Relativa: 13.33333 , Temperatura: 12.66667 , luminosidad: 39.6
04:05 a. m. --- humedad: 13 , humedad Relativa: 13.33333 , Temperatura: 12.66667 , luminosidad: 39.6
04:05 a. m. --- humedad: 13 , humedad Relativa: 13.33333 , Temperatura: 12.66667 , luminosidad: 39.6
04:05 a. m. --- humedad: 11.66667 , humedad Relativa: 10.66667 , Temperatura: 10 , luminosidad: 38.16
04:05 a. m. --- humedad: 11.66667 , humedad Relativa: 10.66667 , Temperatura: 10 , luminosidad: 38.16
04:07 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:07 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:07 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:07 a. m. --- humedad: 8 , humedad Relativa: 6 , Temperatura: 10.66667 , luminosidad: 30.24
04:07 a. m. --- humedad: 8 , humedad Relativa: 6 , Temperatura: 10.66667 , luminosidad: 30.24
04:07 a. m. --- humedad: 8 , humedad Relativa: 5 , Temperatura: 5 , luminosidad: 15.12
04:07 a. m. --- humedad: 8 , humedad Relativa: 5 , Temperatura: 5 , luminosidad: 15.12
04:08 a. m. --- humedad: 8 , humedad Relativa: 5 , Temperatura: 5 , luminosidad: 15.12
04:08 a. m. --- humedad: 11.66667 , humedad Relativa: 15.33333 , Temperatura: 7.666667 , luminosidad: 45.36
04:08 a. m. --- humedad: 11.66667 , humedad Relativa: 15.33333 , Temperatura: 7.666667 , luminosidad: 45.36
04:08 a. m. --- humedad: 5.666667 , humedad Relativa: 9.666667 , Temperatura: 13.33333 , luminosidad: 29.52
04:14 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:14 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:14 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:14 a. m. --- humedad: 9.333333 , humedad Relativa: 5 , Temperatura: 11.66667 , luminosidad: 41.76
04:14 a. m. --- humedad: 9.333333 , humedad Relativa: 5 , Temperatura: 11.66667 , luminosidad: 41.76
04:16 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:16 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:16 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:16 a. m. --- humedad: 13.33333 , humedad Relativa: 7 , Temperatura: 10 , luminosidad: 41.04
04:16 a. m. --- humedad: 13.33333 , humedad Relativa: 7 , Temperatura: 10 , luminosidad: 41.04
04:16 a. m. --- humedad: 12.33333 , humedad Relativa: 10.66667 , Temperatura: 10.33333 , luminosidad: 40.32
04:16 a. m. --- humedad: 12.33333 , humedad Relativa: 10.66667 , Temperatura: 10.33333 , luminosidad: 40.32
04:16 a. m. --- humedad: 12.33333 , humedad Relativa: 10.66667 , Temperatura: 10.33333 , luminosidad: 40.32
04:16 a. m. --- humedad: 11.66667 , humedad Relativa: 4 , Temperatura: 11.66667 , luminosidad: 34.56
04:17 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:17 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:17 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:17 a. m. --- humedad: 2.666667 , humedad Relativa: 11 , Temperatura: 9.333333 , luminosidad: 25.2
04:17 a. m. --- humedad: 2.666667 , humedad Relativa: 11 , Temperatura: 9.333333 , luminosidad: 25.2
04:17 a. m. --- humedad: 11 , humedad Relativa: 12.66667 , Temperatura: 3.333333 , luminosidad: 43.92
04:17 a. m. --- humedad: 11 , humedad Relativa: 12.66667 , Temperatura: 3.333333 , luminosidad: 43.92
04:17 a. m. --- humedad: 11 , humedad Relativa: 12.66667 , Temperatura: 3.333333 , luminosidad: 43.92
04:17 a. m. --- humedad: 15.33333 , humedad Relativa: 5.333333 , Temperatura: 9.666667 , luminosidad: 28.8
04:17 a. m. --- humedad: 15.33333 , humedad Relativa: 5.333333 , Temperatura: 9.666667 , luminosidad: 28.8
04:17 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 9 , luminosidad: 33.84
04:17 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 9 , luminosidad: 33.84
04:17 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 9 , luminosidad: 33.84
04:17 a. m. --- humedad: 5.333333 , humedad Relativa: 14.33333 , Temperatura: 12.33333 , luminosidad: 37.44
04:17 a. m. --- humedad: 5.333333 , humedad Relativa: 14.33333 , Temperatura: 12.33333 , luminosidad: 37.44
04:17 a. m. --- humedad: 7.666667 , humedad Relativa: 9.333333 , Temperatura: 12.66667 , luminosidad: 20.16
04:17 a. m. --- humedad: 7.666667 , humedad Relativa: 9.333333 , Temperatura: 12.66667 , luminosidad: 20.16
04:17 a. m. --- humedad: 7.666667 , humedad Relativa: 9.333333 , Temperatura: 12.66667 , luminosidad: 20.16
04:25 a. m. --- humedad: 13.66667 , humedad Relativa: 9 , Temperatura: 4 , luminosidad: 0
04:25 a. m. --- humedad: 13.66667 , humedad Relativa: 9 , Temperatura: 4 , luminosidad: 0
04:25 a. m. --- humedad: 13.66667 , humedad Relativa: 9 , Temperatura: 4 , luminosidad: 0
04:25 a. m. --- humedad: 10.33333 , humedad Relativa: 13.66667 , Temperatura: 11.66667 , luminosidad: 49.68
04:25 a. m. --- humedad: 10.33333 , humedad Relativa: 13.66667 , Temperatura: 11.66667 , luminosidad: 49.68
04:25 a. m. --- humedad: 7.666667 , humedad Relativa: 11 , Temperatura: 7.333333 , luminosidad: 32.4
04:25 a. m. --- humedad: 7.666667 , humedad Relativa: 11 , Temperatura: 7.333333 , luminosidad: 32.4
04:25 a. m. --- humedad: 7.666667 , humedad Relativa: 11 , Temperatura: 7.333333 , luminosidad: 32.4
04:25 a. m. --- humedad: 8 , humedad Relativa: 6 , Temperatura: 14 , luminosidad: 38.88
04:25 a. m. --- humedad: 8 , humedad Relativa: 6 , Temperatura: 14 , luminosidad: 38.88
04:25 a. m. --- humedad: 4.333333 , humedad Relativa: 0.3333333 , Temperatura: 10.66667 , luminosidad: 31.68
04:25 a. m. --- humedad: 4.333333 , humedad Relativa: 0.3333333 , Temperatura: 10.66667 , luminosidad: 31.68
04:26 a. m. --- humedad: 4.333333 , humedad Relativa: 0.3333333 , Temperatura: 10.66667 , luminosidad: 31.68
04:26 a. m. --- humedad: 4 , humedad Relativa: 9.333333 , Temperatura: 10.33333 , luminosidad: 28.08
04:26 a. m. --- humedad: 4 , humedad Relativa: 9.333333 , Temperatura: 10.33333 , luminosidad: 28.08
04:26 a. m. --- humedad: 11.33333 , humedad Relativa: 11.33333 , Temperatura: 5.666667 , luminosidad: 28.08
04:26 a. m. --- humedad: 11.33333 , humedad Relativa: 11.33333 , Temperatura: 5.666667 , luminosidad: 28.08
04:26 a. m. --- humedad: 11.33333 , humedad Relativa: 11.33333 , Temperatura: 5.666667 , luminosidad: 28.08
04:26 a. m. --- humedad: 9.666667 , humedad Relativa: 9.666667 , Temperatura: 10 , luminosidad: 36.72
04:26 a. m. --- humedad: 9.666667 , humedad Relativa: 9.666667 , Temperatura: 10 , luminosidad: 36.72
04:26 a. m. --- humedad: 3.666667 , humedad Relativa: 9.333333 , Temperatura: 11.33333 , luminosidad: 33.84
04:26 a. m. --- humedad: 3.666667 , humedad Relativa: 9.333333 , Temperatura: 11.33333 , luminosidad: 33.84
04:26 a. m. --- humedad: 3.666667 , humedad Relativa: 9.333333 , Temperatura: 11.33333 , luminosidad: 36.72
04:26 a. m. --- humedad: 9 , humedad Relativa: 18 , Temperatura: 6.333333 , luminosidad: 36.72
04:26 a. m. --- humedad: 9 , humedad Relativa: 18 , Temperatura: 6.333333 , luminosidad: 36.72
04:26 a. m. --- humedad: 7.666667 , humedad Relativa: 15 , Temperatura: 10.33333 , luminosidad: 28.08
04:26 a. m. --- humedad: 7.666667 , humedad Relativa: 15 , Temperatura: 10.33333 , luminosidad: 28.08
04:26 a. m. --- humedad: 11.33333 , humedad Relativa: 7.666667 , Temperatura: 10 , luminosidad: 44.64
04:26 a. m. --- humedad: 11.33333 , humedad Relativa: 7.666667 , Temperatura: 10 , luminosidad: 44.64
04:31 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:31 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:31 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:31 a. m. --- humedad: 15.33333 , humedad Relativa: 10.33333 , Temperatura: 10 , luminosidad: 22.32
04:31 a. m. --- humedad: 15.33333 , humedad Relativa: 10.33333 , Temperatura: 10 , luminosidad: 22.32
04:31 a. m. --- humedad: 11.33333 , humedad Relativa: 10.66667 , Temperatura: 12 , luminosidad: 34.56
04:31 a. m. --- humedad: 11.33333 , humedad Relativa: 10.66667 , Temperatura: 12 , luminosidad: 34.56
04:31 a. m. --- humedad: 11.33333 , humedad Relativa: 10.66667 , Temperatura: 12 , luminosidad: 34.56
04:31 a. m. --- humedad: 11.66667 , humedad Relativa: 11 , Temperatura: 4.666667 , luminosidad: 33.84
04:31 a. m. --- humedad: 11.66667 , humedad Relativa: 11 , Temperatura: 4.666667 , luminosidad: 33.84
04:31 a. m. --- humedad: 12.66667 , humedad Relativa: 5.333333 , Temperatura: 11 , luminosidad: 36.72
04:31 a. m. --- humedad: 12.66667 , humedad Relativa: 5.333333 , Temperatura: 11 , luminosidad: 36.72
04:31 a. m. --- humedad: 12.66667 , humedad Relativa: 5.333333 , Temperatura: 11 , luminosidad: 36.72
04:31 a. m. --- humedad: 13.66667 , humedad Relativa: 11 , Temperatura: 6.666667 , luminosidad: 42.48
04:31 a. m. --- humedad: 13.66667 , humedad Relativa: 11 , Temperatura: 6.666667 , luminosidad: 42.48
04:31 a. m. --- humedad: 8 , humedad Relativa: 1.333333 , Temperatura: 4.666667 , luminosidad: 38.88
04:31 a. m. --- humedad: 8 , humedad Relativa: 1.333333 , Temperatura: 4.666667 , luminosidad: 38.88
04:32 a. m. --- humedad: 9 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 0
04:32 a. m. --- humedad: 9 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 0
04:32 a. m. --- humedad: 9 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 0
04:32 a. m. --- humedad: 8.666667 , humedad Relativa: 10.66667 , Temperatura: 12.33333 , luminosidad: 9.36
04:32 a. m. --- humedad: 8.666667 , humedad Relativa: 10.66667 , Temperatura: 12.33333 , luminosidad: 9.36
04:32 a. m. --- humedad: 10.66667 , humedad Relativa: 7.333333 , Temperatura: 6.666667 , luminosidad: 22.32
04:32 a. m. --- humedad: 10.66667 , humedad Relativa: 7.333333 , Temperatura: 6.666667 , luminosidad: 22.32
04:32 a. m. --- humedad: 10.66667 , humedad Relativa: 7.333333 , Temperatura: 6.666667 , luminosidad: 22.32
04:32 a. m. --- humedad: 14 , humedad Relativa: 6.333333 , Temperatura: 6 , luminosidad: 48.24
04:32 a. m. --- humedad: 14 , humedad Relativa: 6.333333 , Temperatura: 6 , luminosidad: 48.24
04:32 a. m. --- humedad: 8.666667 , humedad Relativa: 13.66667 , Temperatura: 10 , luminosidad: 19.44
04:32 a. m. --- humedad: 8.666667 , humedad Relativa: 13.66667 , Temperatura: 10 , luminosidad: 19.44
04:32 a. m. --- humedad: 8.666667 , humedad Relativa: 13.66667 , Temperatura: 10 , luminosidad: 19.44
04:32 a. m. --- humedad: 8.333333 , humedad Relativa: 7.333333 , Temperatura: 12 , luminosidad: 14.4
04:32 a. m. --- humedad: 8.333333 , humedad Relativa: 7.333333 , Temperatura: 12 , luminosidad: 14.4
04:32 a. m. --- humedad: 14.66667 , humedad Relativa: 8 , Temperatura: 13 , luminosidad: 41.76
04:32 a. m. --- humedad: 14.66667 , humedad Relativa: 8 , Temperatura: 13 , luminosidad: 41.76
04:32 a. m. --- humedad: 14.66667 , humedad Relativa: 8 , Temperatura: 13 , luminosidad: 41.76
04:32 a. m. --- humedad: 5.666667 , humedad Relativa: 14 , Temperatura: 10.33333 , luminosidad: 22.32
04:32 a. m. --- humedad: 5.666667 , humedad Relativa: 14 , Temperatura: 10.33333 , luminosidad: 22.32
04:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:35 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:35 a. m. --- humedad: 11 , humedad Relativa: 9 , Temperatura: 5 , luminosidad: 41.76
04:35 a. m. --- humedad: 11 , humedad Relativa: 9 , Temperatura: 5 , luminosidad: 41.76
04:35 a. m. --- humedad: 12.66667 , humedad Relativa: 10.66667 , Temperatura: 4.666667 , luminosidad: 42.48
04:35 a. m. --- humedad: 12.66667 , humedad Relativa: 10.66667 , Temperatura: 4.666667 , luminosidad: 42.48
04:35 a. m. --- humedad: 12.66667 , humedad Relativa: 10.66667 , Temperatura: 4.666667 , luminosidad: 42.48
04:35 a. m. --- humedad: 12 , humedad Relativa: 9 , Temperatura: 3 , luminosidad: 19.44
04:35 a. m. --- humedad: 12 , humedad Relativa: 9 , Temperatura: 3 , luminosidad: 19.44
04:35 a. m. --- humedad: 8 , humedad Relativa: 5.333333 , Temperatura: 6 , luminosidad: 26.64
04:36 a. m. --- humedad: 8 , humedad Relativa: 5.333333 , Temperatura: 6 , luminosidad: 26.64
04:36 a. m. --- humedad: 8 , humedad Relativa: 5.333333 , Temperatura: 6 , luminosidad: 26.64
04:36 a. m. --- humedad: 14 , humedad Relativa: 14.66667 , Temperatura: 12.66667 , luminosidad: 37.44
04:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:39 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
04:39 a. m. --- humedad: 4 , humedad Relativa: 9 , Temperatura: 2.333333 , luminosidad: 32.4
04:39 a. m. --- humedad: 4 , humedad Relativa: 9 , Temperatura: 2.333333 , luminosidad: 32.4
04:39 a. m. --- humedad: 14.33333 , humedad Relativa: 14.66667 , Temperatura: 3.333333 , luminosidad: 0
04:39 a. m. --- humedad: 14.33333 , humedad Relativa: 14.66667 , Temperatura: 3.333333 , luminosidad: 0
04:39 a. m. --- humedad: 14.33333 , humedad Relativa: 14.66667 , Temperatura: 3.333333 , luminosidad: 0
04:39 a. m. --- humedad: 5.333333 , humedad Relativa: 9.666667 , Temperatura: 11.66667 , luminosidad: 43.2
04:39 a. m. --- humedad: 5.333333 , humedad Relativa: 9.666667 , Temperatura: 11.66667 , luminosidad: 43.2
04:39 a. m. --- humedad: 5.666667 , humedad Relativa: 11.66667 , Temperatura: 5 , luminosidad: 46.08
04:39 a. m. --- humedad: 5.666667 , humedad Relativa: 11.66667 , Temperatura: 5 , luminosidad: 46.08
04:39 a. m. --- humedad: 5.666667 , humedad Relativa: 11.66667 , Temperatura: 5 , luminosidad: 46.08
04:39 a. m. --- humedad: 9 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 56.16
04:39 a. m. --- humedad: 9 , humedad Relativa: 13.33333 , Temperatura: 8 , luminosidad: 56.16
04:39 a. m. --- humedad: 9 , humedad Relativa: 4.333333 , Temperatura: 7 , luminosidad: 45.36
04:40 a. m. --- humedad: 9 , humedad Relativa: 4.333333 , Temperatura: 7 , luminosidad: 45.36
04:40 a. m. --- humedad: 9 , humedad Relativa: 4.333333 , Temperatura: 7 , luminosidad: 45.36
04:40 a. m. --- humedad: 17 , humedad Relativa: 8.666667 , Temperatura: 8 , luminosidad: 32.4
04:40 a. m. --- humedad: 17 , humedad Relativa: 8.666667 , Temperatura: 8 , luminosidad: 32.4
04:40 a. m. --- humedad: 9.333333 , humedad Relativa: 8.666667 , Temperatura: 12.33333 , luminosidad: 32.4
04:40 a. m. --- humedad: 9.333333 , humedad Relativa: 8.666667 , Temperatura: 12.33333 , luminosidad: 32.4
04:40 a. m. --- humedad: 9.333333 , humedad Relativa: 8.666667 , Temperatura: 12.33333 , luminosidad: 32.4
04:40 a. m. --- humedad: 9.333333 , humedad Relativa: 5.333333 , Temperatura: 7.333333 , luminosidad: 36
04:40 a. m. --- humedad: 9.333333 , humedad Relativa: 5.333333 , Temperatura: 7.333333 , luminosidad: 36
04:40 a. m. --- humedad: 10 , humedad Relativa: 12.33333 , Temperatura: 9.666667 , luminosidad: 31.68
04:40 a. m. --- humedad: 10 , humedad Relativa: 12.33333 , Temperatura: 9.666667 , luminosidad: 31.68
04:40 a. m. --- humedad: 10 , humedad Relativa: 12.33333 , Temperatura: 9.666667 , luminosidad: 33.12
05:01 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:01 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:01 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:01 a. m. --- humedad: 9.666667 , humedad Relativa: 8 , Temperatura: 11 , luminosidad: 46.8
05:01 a. m. --- humedad: 9.666667 , humedad Relativa: 8 , Temperatura: 11 , luminosidad: 46.8
05:01 a. m. --- humedad: 6.666667 , humedad Relativa: 14.33333 , Temperatura: 9.333333 , luminosidad: 38.88
05:01 a. m. --- humedad: 6.666667 , humedad Relativa: 14.33333 , Temperatura: 9.333333 , luminosidad: 38.88
05:01 a. m. --- humedad: 6.666667 , humedad Relativa: 14.33333 , Temperatura: 9.333333 , luminosidad: 38.88
05:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:05 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:05 a. m. --- humedad: 8.333333 , humedad Relativa: 9.666667 , Temperatura: 4.666667 , luminosidad: 16.56
05:05 a. m. --- humedad: 8.333333 , humedad Relativa: 9.666667 , Temperatura: 4.666667 , luminosidad: 16.56
05:05 a. m. --- humedad: 10.66667 , humedad Relativa: 15 , Temperatura: 10 , luminosidad: 55.44
05:05 a. m. --- humedad: 10.66667 , humedad Relativa: 15 , Temperatura: 10 , luminosidad: 55.44
05:05 a. m. --- humedad: 10.66667 , humedad Relativa: 15 , Temperatura: 10 , luminosidad: 55.44
05:05 a. m. --- humedad: 4.333333 , humedad Relativa: 12.66667 , Temperatura: 11.66667 , luminosidad: 56.16
05:05 a. m. --- humedad: 4.333333 , humedad Relativa: 12.66667 , Temperatura: 11.66667 , luminosidad: 56.16
05:05 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 8 , luminosidad: 28.8
05:05 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 8 , luminosidad: 28.8
05:05 a. m. --- humedad: 6 , humedad Relativa: 9.333333 , Temperatura: 8 , luminosidad: 28.8
05:17 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:17 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:18 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:18 a. m. --- humedad: 4.666667 , humedad Relativa: 11.66667 , Temperatura: 11 , luminosidad: 42.48
05:18 a. m. --- humedad: 4.666667 , humedad Relativa: 11.66667 , Temperatura: 11 , luminosidad: 42.48
05:18 a. m. --- humedad: 7.666667 , humedad Relativa: 4 , Temperatura: 6 , luminosidad: 42.48
05:18 a. m. --- humedad: 7.666667 , humedad Relativa: 4 , Temperatura: 6 , luminosidad: 42.48
05:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:48 a. m. --- humedad: 0 , humedad Relativa: 0 , Temperatura: 0 , luminosidad: 0
05:48 a. m. --- humedad: 13 , humedad Relativa: 12.33333 , Temperatura: 9.666667 , luminosidad: 32.4
05:48 a. m. --- humedad: 13 , humedad Relativa: 12.33333 , Temperatura: 9.666667 , luminosidad: 32.4
05:48 a. m. --- humedad: 8.333333 , humedad Relativa: 10 , Temperatura: 12.33333 , luminosidad: 30.24
05:48 a. m. --- humedad: 8.333333 , humedad Relativa: 10 , Temperatura: 12.33333 , luminosidad: 30.24
